adam_resnick	adam resnick is an american comedy writer from harrisburg pennsylvania he is
adam_schefter	adam schefter is an american sports writer and television analyst
adam_shand_:journalist	adam shand is an australian writer and journalist
adam_skirving	adam skirving was a scottish song writer known for hey johnnie cope are ye waking
adam_small_:writer	adam small was a south african writer who was involved in the black consciousness
adam_warren_:comics	adam warren is an american comic book writer and artist who is most famous for
adam_zameenzad	adam zameenzad is a pakistani-born british writer he was born and educated
adam_zeis	adam zeis is an american writer and podcaster born in morristown new jersey
addison_wiggin	addison wiggin is an american financial writer publisher and filmmaker he is
adel_al-hussain	adel al-hussain is a saudi writer born on 24 august 1963 he is noted for the
adel_karasholi	adel karasholi is a german and arabic writer of syrian origin
adel_souto	adel souto who took the stage name adel 156 in 1990 is an american writer and
adelaide_manning	elizabeth adelaide manning was a british writer and editor she championed
adele_geras	adele geras frsl is an english writer for young children teens and adults her
adele_megann	adele megann is a canadian writer
adeline_sergeant	adeline sergeant was an english writer
adibah_amin	khalidah adibah binti amin is a malaysian writer columnist teacher and actress born
aditi_phadnis	aditi phadnis is a political writer and editor from india along with various
adolf_brand	adolf brand was a german writer individualist anarchist and pioneering campaigner
adolf_fierla	adolf fierla was a polish writer and poet from the region of cieszyn silesia he
adolf_fischhof	adolf fischhof was a hungarian-austrian writer and politician of jewish descent after
adolf_muschg	adolf muschg is a swiss writer and professor of literature muschg was a member
adolf_uzarski	adolf uzarski was a german writer artist and illustrator associated with the
adolfo_bioy_casares	adolfo bioy casares was an argentine fiction writer journalist and translator he
adolfo_costa_du_rels	adolfo costa du rels was a bolivian writer and diplomat who became the last
adolph_freiherr_knigge	freiherr adolph franz friedrich ludwig knigge was a german writer freemason
adolphe_joanne	adolphe joanne was a french geographical writer and author of travel books
adolphe_stoeber	adolphe stoeber - or adolf stober - was a french ecclesiastic and writer in
adriaan_van_meerbeeck	adrianus or adriaan van meerbeeck was a writer and translator from antwerp
adrian_cole_:writer	adrian christopher synnot cole is a british writer he is known for his dream
adrian_cornelius_langerwerf	adrian cornelius langerwerf was a new zealand catholic missionary and writer he
adrian_cristobal	adrian e cristobal was a filipino writer who frequently touched on political
adrian_hyland	adrian hyland is an award-winning australian writer of non-fiction and crime
adrian_james_martyn	adrian james martyn is a local historical writer in galway ireland
adriana_lisboa	adriana lisboa is a brazilian writer she is the author of six novels and has
adriano_gonzalez_leon	adriano gonzalez leonwas a venezuelan writer who is known in his country for
adrien_rouquette	adrien rouquette was a writer and a catholic missionary among the choctaw native
adrienne_monson	adrienne monson is an american writer
adwaita_mallabarman	adwaita mallabarman alternative spelling advaita mallabarmana was a bengali
aelred_of_rievaulx	aelred also ailred lred thelred etc was an english writer abbot of rievaulx
afdhere_jama	afdhere jama is an american writer and filmmaker of somali origin jama was
afdlin_shauki	afdlin shauki bin aksan also known as afdlin shauki chief kodok or alf to his
afonso_arinos	afonso arinos was a brazilian writer in the 19th century afonso arinos de melo
africanus_horton	africanus horton also known as james beale was a creole african nationalist
agah_efendi	capanzade or capanoglu agah efendi was an ottoman writer and newspaper editor
agata_tuszynska	agata tuszynska is a polish writer poet and journalist
aglaia_kremezi	aglaia kremezi is a greek food writer and journalist often considered one of
agnes_grainger_stewart	agnes grainger stewart was a scottish writer she was born in edinburgh on 26
agnes_herbert	agnes elsie diana herbert was a writer and big game hunter the daughter of
agnes_hewes	agnes danforth hewes was an american writer of childrens literature three times
agnes_mary_frances_duclaux	agnes mary frances robinson known as agnes-marie-francois darmesteter after
agnes_morley_cleaveland	agnes morley cleaveland was an american writer and cattle rancher who lived
agnes_nixon	agnes nixon was an american television writer and producer she is best known
agnes_sligh_turnbull	agnes sligh turnbull was a bestselling american writer most noted for her works
agnes_strickland	agnes strickland was an english historical writer and poet
agneta_horn	agneta horn was a swedish writer born to noble parents and a military father she
agnishekhar	agnishekhar or agni shekhar is a kashmiri pandit writer and political activist as
agosti_xaho	augustin chaho in french or agosti xaho in basque was an important romantic
agustin_cueva	agustin cueva davila was an ecuadorian writer literary critic and sociologist he
ahlam_mosteghanemi	ahlam mosteghanemi is an algerian writer who has been called the worlds best-known
ahmad_a'zam	ahmad azam was an uzbek writer author journalist scriptwriter and literature
ahmad_baba_al_massufi	ahmad baba al-massufi al-timbukti full name abu al-abbas ahmad ibn ahmad al-takruri
ahmad_bashir	ahmad bashir was a writer journalist intellectual and film director from pakistan he
ahmad_fuadi	ahmad fuadi is an indonesian writer novelist and social entrepreneur his debut
ahmad_kamyabi_mask	ahmad kamyabi mask is a writer translator publisher and current professor emeritus
ahmed_baba_miske	ahmed baba miske was a mauritanian politician writer diplomat and author of
ahmed_deedat	ahmed hoosen deedat was a south african writer and public speaker of indian
ahmed_ismail_samatar	ahmed ismail samatar is a prominent somali writer professor and former dean
ahmed_mohamed_al-hofi	ahmed mohamed al-hofi was an egyptian writer and an expert in literary studies
ahmed_mourad	ahmed mourad is an egyptian writer novelist and professional photographer before
ahmed_muradbegovic	ahmed muradbegovic was a bosniak writer dramatist and novelist
ahmed_rami_:writer	ahmed rami is a moroccan-swedish writer and holocaust denier he gained attention
ahmet_zappa	ahmet emuukha rodan zappa is an american writer producer publisher and executor
aida_gonzalez	aida judith gonzalez castrellon is a panamanian writer and doctor she studied
aidan_higgins	aidan higgins was an irish writer he wrote short stories travel pieces radio
aijaz_ahmad_mangi	aijaz ahmad mangi born february 25 1965 in shikarpur sindh is a writer and journalist he
aileen_fisher	aileen lucia fisher was an american writer of more than a hundred childrens
aileen_paterson	aileen paterson mbe is a scottish writer and illustrator best known for her
ailsa_piper	ailsa mary-ellen piper is an australian writer director and performer
aime_martin	aime martin was a french writer born in lyon he moved to paris where he became
aino_malmberg	aino emma wilhelmina malmberg nee perenius was a finnish writer and politician malmberg
aisha_muharrar	aisha muharrar is an american television writer and author of the book more
ajay_sastry	ajay sastry is a directorwriter who directed his maiden film called  nenu meeku
ajit_cour	ajit cour is an indian writer she has written novels and short stories in the
akash_rajpal	akash rajpal is an indian health entrepreneur working against fee splitting
akif_pirincci	akif pirincci is a german writer of turkish origin who is best known internationally
akira_hori	akira hori is a japanese science fiction writer he has been involved in science
akira_yoshimura	akira yoshimura was a prize-winning japanese writer he was the president of
akiva_schaffer	akiva d kiv schaffer is an american film director producer writer and actor he
akram_aylisli	akram najaf oglu naibov better known by his pen name akram aylisli is an azerbaijani
akshay_chandra_sharma	akshay chandra sharma was a hindi writer poet and a keen educationist from india he
al_boasberg	al boasberg was an american comedy writer in vaudeville radio and film as well
al_ewing	al ewing is a british comics writer who has mainly worked in the small press
al_feldstein	albert bernard al feldstein was an american writer editor and artist best known
al_hewetson	alan hewetson was a scottish-canadian writer and editor of american horror-comics
al_milgrom	allen l al milgrom is an american comic book writer penciller inker and editor
al_weisel	al weisel was a freelance writer who lived in new york city weisel wrote for
al-jahiz	al-jahiz was an arabic prose writer and author of works of literature mutazili
al-saddiq_al-raddi	al-saddiq al-raddi arabic born january 1969 in omdurman sudan is a sudanese
alaa_al_aswany	alaa al-aswany is an egyptian writer and a founding member of the political
alain_absire	alain absire is a french writer and winner of the prix femina 1984 for legal
alain_chedanne	alain chedanne was a french writer and professional squatter he is known for
alain_damasio	alain damasio is a french writer of sci-fi and fantasy he also works as a scriptwriter
alain_doremieux	alain doremieux is a writer and translator of french science-fiction born august
alain_farah	alain farah is a canadian writer and academic born in montreal quebec in 1979
alain_jouffroy	alain jouffroy was a french writer poet and artist jouffroy was born near parc
alain_leroy_locke	alain leroy locke was an american writer philosopher educator and patron of
alain_robbe-grillet	alain robbe-grillet was a french writer and filmmaker he was along with nathalie
alan_armstrong	alan w armstrong is an american writer his best known book is the childrens
alan_b.mcelroy	alan b mcelroy is an american screenwriter known for his collaborations with
alan_ball_:screenwriter	alan erwin ball is an american writer director and producer for television film
alan_barnes_:writer	alan barnes is a british writer and editor particularly noted for work in the
alan_bleasdale	alan bleasdale is an english writer best known for social realist drama serials
alan_booth	alan booth was a well-known english travel writer who wrote two insightful books
alan_bradley_:writer	alan bradley is a canadian mystery writer known for his flavia de luce series
alan_campbell_:screenwriter	born in richmond virginia he was the only child of harry l campbell and hortense
alan_cheuse	alan stuart cheuse was an american writer and critic
alan_coleman	alan james coleman was an english australian tv series writer director and producer
alan_davis	alan davis is an english writer and artist of comic books known for his work
alan_dean_foster	alan dean foster is an american writer of fantasy and science fiction a prolific
alan_e.nourse	alan edward nourse was an american science fiction writer and physician he
alan_fennell	alan fennell was a british writer and editor best known for work on series produced
alan_gibbons	alan albert gibbons is an english writer of childrens books who has won a blue
alan_grant_:writer	alan grant is a scottish comic book writer known for writing judge dredd in
alan_j.gould	alan jenks gould was a newspaper writer and editor he was the sports editor
alan_j.porter	alan j porter is a writer on popular culture and publishing technology with
alan_landsburg	alan william landsburg was an american television writer producer and director he
alan_lee_:cricket_writer	alan lee was a prolific british writer and author on cricket and horse racing he
alan_macdonald_:writer	alan macdonald is a childrens writer living in nottingham england
alan_mak_:director	alan mak siu-fai born on 1 january 1965 in hong kong is a writer director actor
alan_martin_:writer	alan martin is a british comics writer best known as author of the comic strip
alan_mckenzie	alan mckenzie is a british comics writer and editor known for his work at 2000
alan_mitchell_:comics	alan mitchell was a writer he died on 22 june 2016
alan_moore	alan moore is an english writer primarily known for his work in comic books
alan_pauls	alan pauls is an argentine writer literary critic and screenwriter an early
alan_sheridan	alan sheridan is an english writer and translator died 201
alan_sillitoe	alan sillitoe was an english writer and one of the so-called angry young men
alan_wellikoff	alan wellikoff is a writer historian and the authoreditor of several books
alan_woo	alan woo is a canadian writer who won the christie harris illustrated childrens
alan_wrigley	alan keveral cumming newton wrigley ao is an australian writer and commentator
alana_i.capria	alana i capria is an american writer she is the author of the short story
alana_lowes	alana jane lowes is a writer presenter and actress in 2011 lowes competed in
alanda_kariza	alanda kariza is an indonesian writer and activist she initiated the indonesian
alasdair_gray	alasdair gray is a scottish writer and artist his most acclaimed work is his
alastair_mcintosh	alastair mcintosh is a scottish writer academic and activist he was brought
alawiya_sobh	alawiya sobh is a lebanese writer and author
alaya_dawn_johnson	alaya dawn johnson is an american writer of speculative fiction
alba_de_cespedes_y_bertini	alba de cespedes y bertini was a cuban-italian writer
alban_mccoy	alban mccoy ofm conv is a british catholic writer and priest mccoy is the author
albert_alberts	albert alberts writing as a alberts was a dutch writer translator and journalist he
albert_ayguesparse	albert ayguesparse was a belgian writer
albert_cossery	albert cossery was an egyptian-born french writer although cossery lived most
albert_dorrington	albert dorrington was an english writer active in australia who was born in
albert_ghica	albert ghica was an albanian-romanian writer and socialite he was a member
albert_kivikas	albert kivikas was an estonian writer and journalist he is best known as the
albert_mannheimer	albert mannheimer was an american writer principally of screenplays including
albert_monteys	albert monteys i homar is a spanish comic writer and illustrator mostly known
albert_tam	albert tam is a chinese-language hong kong science fiction writer who graduated
alberto_arbasino	alberto arbasino is an italian writer and essayist
alberto_barrera_tyszka	alberto jose barrera tyszka is a venezuelan writer in 2006 he received theherralde
alberto_bevilacqua	alberto bevilacqua was an italian writer and filmmaker leonardo sciascia an
alberto_de_angelis	alberto de angelis was an italian writer mostly remembered for writing a biography
alberto_de_meneses_rodrigues	alberto de meneses rodrigues was a goan writer
alberto_de_noronha	alberto de noronha was a goan writer and translator noronhas career was as
alberto_fuguet	alberto felipe fuguet de goyeneche is a chilean writer journalist film critic
alcante	alcante pen name of didier swysen is a belgian comics writer best known for
alda_merini	alda merini was an italian writer and poet she was born and died in milan
alden_jones	alden jones is an american writer
alden_r.hatch	alden r hatch was an american writer he was the son of may d hatch and her
aldo_busi	aldo busi is an italian writer and translator mostly active in the last twenty
aldous_huxley	aldous leonard huxley was an english writer novelist philosopher and prominent
alec_berg	alec berg is an american comedy writer best known as a writer for the sitcom
alec_robertson_:music_critic	alec robertson mbe was a british writer broadcaster and music critic he wrote
alec_sokolow	alec sokolow is an american film writer who has worked on such projects as the
alec_sulkin	alec sulkin is an american television writer and producer of the animated series
alejandro_agostinelli	alejandro cesar agostinelli is an argentine writer journalist screenwriter and
alejandro_perez_lugin	alejandro perez lugin was a spanish writer and film director he attended university
aleko_konstantinov	aleko konstantinov was a bulgarian writer best known for his character bay ganyo
alekos_sakellarios	alekos sakellarios was a greek writer and a director he was born in athens
aleksandar_hemon	aleksandar hemon is a bosnian-born american fiction writer essayist and critic his
aleksander_swietochowski	aleksander swietochowski was a polish writer educator and philosopher of the
aleksandr_kuprin	aleksandr ivanovich kuprin was a russian writer best known for his novels the
aleksandre_tarsaidze	alexander tarsaidze was a georgian-american writer and historian who authored
aleksandrs_grins	aleksandrs grins was a latvian writer translator and army officer he has written
aleksey_chapygin	aleksey pavlovich chapygin was a russian writer and one of the founders of the
aleksey_nikolayevich_tolstoy	aleksey nikolayevich tolstoy nicknamed the comrade count was a russian and soviet
alenka_goljevscek	alenka goljevscek is a slovene writer essayist and playwright she won the levstik
alenka_rebula_tuta	alenka rebula tuta is a slovene writer poet applied psychologist and a notable
ales_berger	ales berger is a slovene writer translator and literary critic berger was born
ales_car	ales car is a slovene writer editor and translator he has published a number
alessandro_d'avenia	alessandro davenia is an italian writer teacher and screenwriter he is known
alessandro_defilippi	alessandro defilippi is an italian writer and screenwriter born in turin he
alessandro_ghebreigziabiher	alessandro ghebreigziabiher is an italian writer storyteller and stage actor
alessandro_piperno	alessandro piperno is an italian writer and literary critic of jewish descent
alethea_kontis	alethea kontis is an american writer of picture books and speculative fiction
alex_beam	alex beam is an american writer and journalist he is also a columnist for the
alex_de_rakoff	alex de rakoff is a british writer actor and director
alex_flinn	alexandra flinn is an american writer of novels for young adults to date she
alex_gray_:author	alex gray born 27 may 1950 glasgow is a scottish crime writer she has published
alex_haley	alexander murray palmer alex haley was an american writer and the author of
alex_kendrick	alex kendrick is an american film writer producer director and award winning
alex_law	alex law kai-yui is a hong kong film directorscreenwriter and producer law
alex_leslie	alex leslie is a canadian writer who won the dayne ogilvie prize for lgbt writers
alex_nunns	alex nunns is a writer editor political activist and musician from britain he
alex_p_michaels	alex p michaels is a writer and filmmaker who was born in cleveland ohio he
alex_robinson	alex robinson is an american comic book writer and artist
alex_sheshunoff	alex sheshunoff is an american non-fiction writer he won the faulkner societys
alex_shoumatoff	alexander alex shoumatoff is an american writer known for his literary journalism
alexander_amfiteatrov	alexander valentinovich amfiteatrov was a russian writer novelist and historian
alexander_belyaev	alexander romanovich belyaev was a soviet russian writer of science fiction his
alexander_bestuzhev	alexander alexandrovich bestuzhev russian  ipa  was a russian writer and
alexander_chalmers	alexander chalmers was a scottish writer he was born in aberdeentrained as
alexander_chee	alexander chee is an american fiction writer poet journalist and reviewer born
alexander_druzhinin	alexander vasilyevich druzhinin was a russian writer translator and magazine
alexander_fadeyev_:writer	for other people with the same name see alexander fadeyev alexander alexandrovich
alexander_faulkner_shand	alexander faulkner shand fba was an english writer and barrister born in bayswater
alexander_frater	alexander russell frater is a travel writer and journalist
alexander_genis	alexander genis is a russian-american writer broadcaster and cultural critic he
alexander_goldstein_:writer	alexander leonidovich goldstein  was a russian writer and essayist he was awarded
alexander_grin	aleksandr stepanovich grinevsky was a russian writer notable for his romantic
alexander_herzen	aleksandr ivanovich herzen was a russian writer and thinker known as the father
alexander_jablokov	alexander jablokov is an american writer and novelist he worked for years as
alexander_kanengoni	alexander kanengoni was a zimbabwean writer formally a member of zanla who took
alexander_kazantsev	alexander petrovitch kazantsev was a popular soviet science fiction writer and
alexander_knox_:theologian	alexander knox was an irish theological writer as a boy and young man alexander
alexander_laurence	for those of a similar name see alexander lawrence alexander laurence is a writer
alexander_levitov	alexander ivanovich levitov was a russian writer
alexander_m.phillips	alexander moore phillips was an american short story writer and novelist he
alexander_macleod_:writer	alexander macleod is a canadian writer his debut short story collection light
alexander_mazin	alexander vladimirovich mazin is a ukrainian-born russian writer poet and songwriter
alexander_mccall_smith	r alexander sandy mccall smith cbe frse is a british writer and emeritus professor
alexander_neverov	alexander sergeyevich neverov was a russiansoviet writer and teacher neverov
alexander_prokhanov	alexander andreyevich prokhanov is a soviet and russian writer a member of the
alexander_robertson_macewen	alexander r macewen was scottish writer minister professor and moderator of
alexander_roda_roda	alexander roda roda was an austrian writer
alexander_ross_:writer	alexander ross was a prolific scottish writer and controversialist he was chaplain-in-ordinary
alexander_russell_webb	mohammed alexander russell webb was an american writer publisher and the united
alexander_serafimovich	alexander serafimovich born alexander serafimovich popov russian  os january
alexander_sheller	alexander konstantinovch sheller was a russian writer of estonian and polish
alexander_stein	alexander petrovich stein was a soviet russian writer playwright scriptwriter
alexander_stepanovich_yakovlev	alexander stepanovich yakovlev was a russiansoviet writer
alexander_tarasov-rodionov	alexander ignatyevich tarasov-rodionov october 7 1885 - september 3 1938 was
alexander_yashin	alexander yakovlevich yashin was a soviet writer associated with the village
alexander_zhitinsky	alexander nikolayevich zhitinsky was a russian writer and journalist he used
alexandr_aksakov	alexandr nikolayevich aksakov was a russian writer translator journalist editor
alexandra_levit	alexandra levit is an american writer consultant speaker and workplace expert she
alexandra_sellers	alexandra sellers is a writer former actress and author of almost 40 contemporary
alexandra_shimo	alexandra shimo is a canadian writer who was a shortlisted nominee for the governor
alexandra_sviridova	alexandra sviridova is a writer journalist and filmmaker from moscow russia her
alexandre_astier	alexandre astier is a french writer director editor scriptwriter humorist actor
alexandre_beljame	alexandre beljame was a french writer
alexandre_del_valle	alexandre del valle is a french writer journalist and political commentator he
alexandre_dumas	alexandre dumas also known as alexandre dumas pere was a french writer his
alexandre_jardin	alexandre jardin is a french writer film director and winner of the prix femina
alexandru_bantos	alexandru bantos is a writer and journalist from moldova he is the editor in
alexandru_djuvara	alexandru djuvara was a romanian writer journalist and politician
alexandru_hajdeu	alexandru hajdeu was a russian writer of romanian origin who lived in bessarabia he
alexei_maxim_russell	alexei maxim russell is a canadian writer of fiction and non-fiction he is
alexei_perry	alexei perry cox is a canadian writer and musician
alexei_sholokhov	alexei sholokhov is a russian horror writer known for his novels they the cellar
alexios_schandermani	alexios schandermani is an iranian german writer
alexis_de_veaux	alexis de veaux is an american writer and illustrator she chaired the department
alexis_lichine	alexis lichine was a russian wine writer and entrepreneur he played a key role
alexis_nolent	alexis nolent is a french writer he writes scripts for videogames and has also
alexis_wright	alexis wright is an indigenous australian writer best known for winning the
alf_ahlberg	alf ahlberg was a swedish writer humanist and philosopher ahlberg was born
alf_collett	alf collett was a norwegian writer he published many historical and genealogical
alf_prysen	alf prysen was a writer and musician from norway his mrs pepperpot books established
alfian_sa'at	alfian bin saat is a singaporean writer poet and playwright he is a muslim
alfonso_gumucio_dagron	alfonso gumucio dagron is a bolivian writer filmmaker journalist photographer
alfonso_rumazo_gonzalez	alfonso rumazo gonzalez was an ecuadorian writer historian essayist and literary
alfred_andersch	alfred hellmuth andersch was a german writer publisher and radio editor the
alfred_gissing	alfred charles gissing was an english writer and headmaster the son of george
alfred_gregory_yewen	alfred gregory yewen was an australian agricultural writer journalist and socialist yewen
alfred_h.bill	alfred hoyt bill was an american writer his non-fiction mostly dealt with american
alfred_jarry	alfred jarry was a french symbolist writer who is best known for his play ubu
alfred_machin_:writer	alfred george fysh machin was an early twentieth-century british writer on the
alfred_mann_:musicologist	alfred mann was a writer in musical theory and professor of musicology at the
alfred_masson-forestier	alfred masson-forestier was a french writer born at le havre he studied law
alfred_neumann_:writer	alfred neumann was a german writer of novels stories poems plays and films as
alfred_of_malmesbury	alfred abbot of malmesbury england and afterwards bishop of crediton was a writer
alfredo_armas_alfonzo	alfredo armas alfonzo was a venezuelan writer critic editor and historian well
alfredo_bryce	alfredo bryce echenique is a peruvian writer born in lima he has written numerous
alfredo_d'escragnolle_taunay,_viscount_of_taunay	alfredo maria adriano descragnolle taunay viscount of taunay was a french brazilian
alfredo_seiferheld	alfredo seiferheld was a paraguayan writer and journalist
algernon_blackwood	algernon henry blackwood cbe was an english short story writer and novelist
ali_al-abdallah	ali al-abdallah is a syrian writer and human rights activist he was arrested
ali_aliu	ali aliu was a kosovo albanian writer economist teacher politician and political
ali_ashraf_darvishian	ali-ashraf darvishian is an iranian story writer and scholar after finishing
ali_bey_huseynzade	ali bey huseyn oglu huseynzade was an azerbaijani writer thinker philosopher
ali_el-maak	ali el-maak arabic full name ali muhammad ali el-maak is a sudanese writer
ali_fida_akram_tozo	ali fida akram tozo is a bangladeshi television drama script writer director
ali_haghshenas	ali haghshenas is an iranian writer historian and journalist haghshenas is
ali_imam	ali imam is a bangladeshi childrens writer and audio-visual organizer
ali_mohammad_afghani	ali mohammad afghani is an iranian writer
ali_smith	ali smith cbe frsl is a scottish writer she was born to working-class parents
ali-akbar_sa'idi_sirjani	ali-akbar saidi sirjani was an iranian writer poet and journalist who died in
aliaksei_karpiuk	aliaksei karpiuk was a belarusian writer and public figure between 1960 until
